spp,hatchdat,sizename,sizeclass_cm,rep,trialdate,letter,Avel_fts,Svel_fts,Treatment,dielphase,tempC_tread,DO_tread,tempC_hold,DO_hold,temp_sump,lux,N_fish,accl_time,start,end,Video_File_Name,General_Notes,Pre-test_tank,Post-test_tank,timePt,N_impinged,Time_impinged,Code_impinged,Nprod,Nrest,Nflange,Orientation,Fish,Swimming_time,Notes,Data_Enterer,Trial_ID_cam2,Trial_ID_cam4,Reviewer,Date_Reviewed,Notes/Flags?,BORIS_Ethovision_analyses,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-09,B,0.4,2,0.4A_2S,Night,18.6,9.81,19,7.02,18.5,4,24,21:10,21:40,22:10,2023Aug9_2120PM_B,NA,JC-05,MB-B2,t15,0,NA,NA,3,0,0,upstream,fish3,0:00:24,NA,Jessica,20230809-B-cam2,20230809-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-09,B,0.4,2,0.4A_2S,Night,18.6,9.81,19,7.02,18.5,4,24,21:10,21:40,22:10,2023Aug9_2120PM_B,NA,JC-05,MB-B2,t20,0,NA,NA,1,1,3,upstream,fish1,0:00:28,NA,Jessica,20230809-B-cam2,20230809-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-09,B,0.4,2,0.4A_2S,Night,18.6,9.81,19,7.02,18.5,4,24,21:10,21:40,22:10,2023Aug9_2120PM_B,NA,JC-05,MB-B2,t20,0,NA,NA,2,0,3,upstream,fish2,0:00:22,NA,Jessica,20230809-B-cam2,20230809-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-09,B,0.4,2,0.4A_2S,Night,18.6,9.81,19,7.02,18.5,4,24,21:10,21:40,22:10,2023Aug9_2120PM_B,NA,JC-05,MB-B2,t20,0,NA,NA,3,0,3,upstream,fish3,0:00:30,NA,Jessica,20230809-B-cam2,20230809-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-09,B,0.4,2,0.4A_2S,Night,18.6,9.81,19,7.02,18.5,4,24,21:10,21:40,22:10,2023Aug9_2120PM_B,NA,JC-05,MB-B2,t25,0,NA,NA,1,3,1,downstream,fish1,0:00:35,NA,Jessica,20230809-B-cam2,20230809-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-09,B,0.4,2,0.4A_2S,Night,18.6,9.81,19,7.02,18.5,4,24,21:10,21:40,22:10,2023Aug9_2120PM_B,NA,JC-05,MB-B2,t25,0,NA,NA,2,0,1,downstream,fish2,0:00:32,NA,Jessica,20230809-B-cam2,20230809-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-09,B,0.4,2,0.4A_2S,Night,18.6,9.81,19,7.02,18.5,4,24,21:10,21:40,22:10,2023Aug9_2120PM_B,NA,JC-05,MB-B2,t25,0,NA,NA,3,0,1,downstream,fish3,0:00:29,NA,Jessica,20230809-B-cam2,20230809-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t5,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t5,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t5,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t10,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t10,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t10,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t15,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t15,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t15,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t20,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t20,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t20,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t25,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t25,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2 ,2023-08-09,C,0,0,0A_0S,Night,18.6,9.75,18.8,7.4,18.5,4,24,22:19,22:49,23:19,2023Aug9_2240PM_C,NA,JC-05,MB-B3,t25,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Jessica,20230809-C-cam2,20230809-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t5,0,NA,NA,1,0,0,perpendicular,fish1,0:00:20,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t5,0,NA,NA,2,0,0,perpendicular,fish2,0:00:23,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t5,0,NA,NA,3,0,0,perpendicular,fish3,0:00:22,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t10,0,NA,NA,1,0,0,perpendicular,fish1,0:00:26,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t10,0,NA,NA,2,0,0,perpendicular,fish2,0:00:28,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t10,0,NA,NA,3,0,0,perpendicular,fish3,0:00:23,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t15,0,NA,NA,1,0,0,perpendicular,fish1,0:00:20,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t15,0,NA,NA,2,0,0,perpendicular,fish2,0:00:20,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t15,0,NA,NA,3,0,0,perpendicular,fish3,0:00:20,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t20,0,NA,NA,1,0,0,NA,fish1,0:00:23,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,"orientation only labeled ""50/50"", direction unknown",yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t20,0,NA,NA,2,0,0,NA,fish2,0:00:19,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t20,0,NA,NA,3,0,0,NA,fish3,0:00:28,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t25,0,NA,NA,1,0,0,upstream,fish1,0:00:26,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t25,0,NA,NA,2,0,0,upstream,fish2,0:00:20,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r4,2023-08-10,A,0.4,2,0.4A_2S,Night,18.7,10.2,18.4,10.22,18.7,3,24,19:58,20:30,21:00,2023Aug10-11_2000PM_A,DO calibrated,JC-02,MB-B4,t25,0,NA,NA,3,0,0,upstream,fish3,0:00:23,NA,Jessica,20230810-A-cam2,20230810-A-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t5,0,NA,NA,1,1,0,upstream,fish1,0:00:19,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t5,0,NA,NA,2,0,0,upstream,fish2,0:00:21,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t5,0,NA,NA,3,0,0,upstream,fish3,0:00:21,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t10,0,NA,NA,1,0,0,upstream,fish1,0:00:18,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t10,0,NA,NA,2,0,0,upstream,fish2,0:00:22,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t10,0,NA,NA,3,0,0,upstream,fish3,0:00:24,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t15,0,NA,NA,1,0,1,upstream,fish1,0:00:19,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t15,0,NA,NA,2,0,1,upstream,fish2,0:00:31,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t15,0,NA,NA,3,0,1,upstream,fish3,0:00:26,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t20,0,NA,NA,1,0,1,upstream,fish1,0:00:24,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t20,0,NA,NA,2,0,1,upstream,fish2,0:00:26,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t20,0,NA,NA,3,0,1,upstream,fish3,0:00:17,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t25,0,NA,NA,1,0,1,upstream,fish1,0:00:27,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t25,0,NA,NA,2,0,1,upstream,fish2,0:00:21,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r2,2023-08-10,B,0.2,2,0.2A_2S,Night,18.4,9.94,18.8,8.58,18.3,4,24,21:40,22:10,22:40,2023Aug10-11_2140PM_B,NA,JC-02,MB-B5,t25,0,NA,NA,3,0,1,upstream,fish3,0:00:28,NA,Jessica,20230810-B-cam2,20230810-B-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t5,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:29,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t5,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:39,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t5,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:31,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t10,0,NA,NA,1,0,0,downstream,fish1,0:00:40,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t10,0,NA,NA,2,0,0,downstream,fish2,0:00:31,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t10,0,NA,NA,3,0,0,downstream,fish3,0:00:32,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t15,0,NA,NA,1,0,0,downstream,fish1,0:00:37,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t15,0,NA,NA,2,0,0,downstream,fish2,0:00:35,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t15,0,NA,NA,3,0,0,downstream,fish3,0:00:37,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t20,0,NA,NA,1,0,0,downstream,fish1,0:00:36,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t20,0,NA,NA,2,0,0,downstream,fish2,0:00:32,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t20,0,NA,NA,3,0,0,downstream,fish3,0:00:44,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t25,0,NA,NA,1,0,0,downstream,fish1,0:00:37,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t25,0,NA,NA,2,0,0,downstream,fish2,0:00:50,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Large,16_21,r3 ,2023-08-10,C,0.2,0.8,0.2A_0.8S,Night,18.4,9.57,18.7,8.8,18.2,3,24,22:53,23:23,23:53,2023Aug10-11_2320PM_C,NA,JC-02,MB-B6,t25,0,NA,NA,3,0,0,downstream,fish3,0:00:33,NA,Jessica,20230810-C-cam2,20230810-C-cam4,Zoe,2023-09-19,,yes,,,,,,,,,,,,,,,,
