spp,hatchdat,sizename,sizeclass_cm,Trial_ID,Contact_event,Contact_Orientation,Contact_First_Bodypart,N_Contact,Time_Point,Notes,Data_Enterer,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,4,Upstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,5,Upstream,Tail,2,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,6,Downstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,7,Downstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,8,Downstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,9,Downstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,10,Downstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,11,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,12,Unknown,Head,3,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,1,Upstream,Tail,2,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,2,Upstream,Tail,2,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,3,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,4,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,5,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,6,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,7,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,8,Upstream,Body,4,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,9,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,10,Upstream,Body,3,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,11,Downstream,Tail,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,12,Downstream,Tail,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,13,Downstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,14,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,15,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,16,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,1,Upstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,2,Upstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,3,Upstream,Tai;,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,4,Upstream,Body,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,5,Upstream,Body,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,6,Upstream,Body,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,7,Upstream,Body,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,8,Downstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,9,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,10,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,11,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,12,Unknown,Head,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,13,Unknown,Head,3,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,1,Upstream,Tail,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,2,Upstream,Tail,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,3,Upstream,Tail,3,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,4,Upstream,Body,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,5,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,6,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,7,Unknown,Head,2,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,1,Upstream,Head,3,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,2,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,3,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,4,Upstream,Body,7,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,5,Upstream,Body,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,6,Downstream,Body,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_A,7,Unknown,Head,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,1,Upstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,2,Upstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,3,Upstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,4,Downstream,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,5,Downstream,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,6,Downstream,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,7,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,8,Unknown,Head,2,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,9,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,10,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,11,Unknown,Head,2,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,12,Unknown,Head,3,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,13,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,1,Upstream,Tail,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,2,Upstream,Tail,7,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,3,Upstream,Tail,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,4,Upstream,Tail,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,5,Downstream,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,6,Downstream,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,7,Unknown,Head,2,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,8,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,1,Upstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,2,Upstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,3,Upstream,Tail,3,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,4,Upstrream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,5,Downstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,6,Downstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,7,Downstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,8,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,1,Upstream,Tail,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,2,Upstream,Body,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,3,Downstream,Tail,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,4,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,5,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,6,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,1,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,2,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,3,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,4,Downstream,Head,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,5,Downstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_B,6,Unknown,Head,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,1,Downstream,Head,3,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,2,Downstream,Tail,2,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,3,Unknown,Head,2,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,4,Unknown,Head,2,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,5,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,1,Upstream,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,2,Upstream,Body,2,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,3,Upstream,Body,3,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,4,Unknown,Head,2,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,5,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,6,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,1,Upstream,Body,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,2,Downstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,3,Downstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,4,Downstream,Body,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,5,Downstream,Body,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,6,Downstream,Body,3,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,7,Unknown,Head,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,1,Upstream,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,2,Upstream,Body,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,3,Downstream,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,4,Downstream,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,5,Downstream,Body,4,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,6,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,7,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,8,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,9,Unknown,Body,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,1,Upstream,Head,2,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,2,Upstream,Body,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,3,Downstream,Body,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,4,Unknown,Head,2,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_C,5,Unknown,Body,3,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,1,Upstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,2,Upstream,Tail,2,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,3,Upstream,Tail,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,1,Upstream,Tail,3,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,2,Upstream,Tail,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,3,Upstream,Tail,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,4,Upstream,Tail,2,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,5,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,1,Upstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,2,Upstream,Tail,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,3,Upstream,Tail,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,4,Upstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,5,Upstream,Tail,3,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,6,Upstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,7,Upstream,Tail,3,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,8,Upstream,Tail,3,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,9,Upstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,1,Upstream,Tail,4,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,2,Upstream,Tail,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,3,Upstream,Tail,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,4,Upstream,Tail,4,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,5,Upstream,Tail,2,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,6,Upstream,Tail,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,1,Upstream,Tail,2,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,2,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,3,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,4,Upstream,Tail,3,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,5,Upstream,Tail,2,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_D,6,Upstream,Tail,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,1,Downstream,Body,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,1,Upstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,2,Downstream,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,3,Downstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,4,Downstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,5,Downstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,6,Downstream,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,7,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,8,Unknown,Head,3,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,9,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,1,Upstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,2,Upstream,Body,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,3,Downstream,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,4,Downstream,Tail,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,5,Downstream,Tail,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,6,Downstream,Body,3,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,7,Downstream,Body,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,8,Downstream,Body,2,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,9,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,10,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,11,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,12,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,13,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,14,Unknown,Body,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,15,Unknown,Body,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,1,Upstream,Body,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,2,Upstream,Body,2,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,3,Upstream,Body,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,4,Upstream,Body,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,5,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,6,Unknown,Head,2,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,7,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,8,Unknown,Head,2,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,9,Unknown,Head,1,t20,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,1,Upstream,Body,3,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,2,Upstream,Body,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,3,Downstream,Body,2,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,4,Downstream,Body,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-09_E,5,Downstream,Body,1,t25,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,1,Downstream,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,2,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,3,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,4,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,5,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,6,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,7,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,8,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,9,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,10,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,11,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,12,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,13,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,14,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,15,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,16,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,17,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,18,Unknown,Head,1,t5,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,1,Upstream,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,2,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,3,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,4,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,5,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,6,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,7,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,8,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,9,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,10,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,11,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,12,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,13,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,14,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,15,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,16,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,17,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,18,Unknown,Head,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,19,Unknown,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,20,Unknown,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,21,Unknown,Body,1,t10,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,1,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,2,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,3,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,4,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,5,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-13_A,6,Unknown,Head,1,t15,NA,Megan,,,,,,,,,,
